'class','V1','V2','V3','V4','V5','V6','V7','V8','V9','V10','V11','V12','V13','V14','V15','V16','V17','V18','V19','V20','V21','V22'
"1",129,1980,12,?,12,38,"170492480776592864","195989125409701600","209349409380120768","233261131505760352","244371241460859776","264969876814526432","283434613164984288","304075516466593472","322817322149739584","334385939886474816","358118711995039424","376133110504521408","394147509014003392",365,206,"NaN"
"1",129,1980,12,?,2,68,"170492480776592864","195989125409701600","209349409380120768","233261131505760352","244371241460859776","264969876814526432","283434613164984288","304075516466593472","322817322149739584","335240893369980352","348398750218085376","376133110504521408","384427547237049344",365,171,"NaN"
"1",129,1980,12,?,61,70,"170492480776592864","195989125409701600","209349409380120768","233261131505760352","244371241460859776","264969876814526432","283434613164984288","304075516466593472","322817322149739584","335240893369980352","348398750218085376","376133110504521408","384427547237049344",365,171,"NaN"
"1",129,1986,27,1,0,8,"171141538272778272","195989125409701600","198184368479367040","234051170756608512","249966865899094720","256791597911061728","272353944632959808","294355554689639424","322817322149739584","331494091256860096","358118711995039424","366413148727567360","384427547237049344",319,31,"NaN"
"1",129,1986,27,1,1,13,"171141538272778272","195989125409701600","198184368479367040","234051170756608512","249966865899094720","256791597911061728","272353944632959808","294355554689639424","322817322149739584","338396231123685888","344177108331154112","366413148727567360","384427547237049344",319,65,"NaN"
"1",129,1986,27,1,3,17,"171141538272778272","195989125409701600","198184368479367040","234051170756608512","249966865899094720","256791597911061728","272353944632959808","294355554689639424","322817322149739584","328598610927008384","358118711995039424","366413148727567360","384427547237049344",319,206,"NaN"
"1",129,1986,27,1,4,26,"171141538272778272","195989125409701600","198184368479367040","234051170756608512","249966865899094720","256791597911061728","272353944632959808","294355554689639424","322817322149739584","325527819293806784","358118711995039424","366413148727567360","384427547237049344",319,23,"NaN"
"1",129,1986,27,1,6,14,"171141538272778272","195989125409701600","198184368479367040","234051170756608512","249966865899094720","256791597911061728","272353944632959808","294355554689639424","322817322149739584","338368761096428544","348398750218085376","366413148727567360","384427547237049344",319,3,"NaN"
"1",129,1986,27,1,9,10,"171141538272778272","195989125409701600","198184368479367040","234051170756608512","249966865899094720","256791597911061728","272353944632959808","294355554689639424","322817322149739584","336659850655589952","358118711995039424","366413148727567360","384427547237049344",319,3,"NaN"
"1",130,1980,10,1,23,25,"170255365661411808","195989125409701600","201218323554757728","216312527969501440","244371241460859776","269861624794711520","283434613164984288","304075516466593472","322817322149739584","330843234068677696","358118711995039424","376133110504521408","394147509014003392",394,161,"NaN"
"1",130,1980,10,1,39,61,"170255365661411808","195989125409701600","201218323554757728","216312527969501440","244371241460859776","269861624794711520","283434613164984288","304075516466593472","322817322149739584","335240893369980352","348398750218085376","376133110504521408","384427547237049344",394,171,"NaN"
"1",130,1980,10,1,52,70,"170255365661411808","195989125409701600","201218323554757728","216312527969501440","244371241460859776","269861624794711520","283434613164984288","304075516466593472","322817322149739584","335240893369980352","348398750218085376","376133110504521408","384427547237049344",394,171,"NaN"
"1",130,1980,14,?,28,68,"165990051252181504","195989125409701600","206196846374803616","218796094196389024","240191653185425376","266472399985834080","283434613164984288","304075516466593472","322817322149739584","335240893369980352","348398750218085376","376133110504521408","384427547237049344",396,171,"NaN"
"1",130,1980,16,?,12,13,"169235447476490048","195989125409701600","206196846374803616","221892332532427712","244830763412166368","268862792518490656","283434613164984288","304075516466593472","322817322149739584","338396231123685888","344177108331154112","366413148727567360","384427547237049344",305,65,"NaN"
"1",130,1980,16,?,18,22,"169235447476490048","195989125409701600","206196846374803616","221892332532427712","244830763412166368","268862792518490656","283434613164984288","304075516466593472","322817322149739584","325527819293806784","358118711995039424","366413148727567360","384427547237049344",305,23,"NaN"
"1",130,1980,16,?,6,26,"169235447476490048","195989125409701600","206196846374803616","221892332532427712","244830763412166368","268862792518490656","283434613164984288","304075516466593472","322817322149739584","336357838630046912","348398750218085376","366413148727567360","384427547237049344",305,31,"NaN"
"1",132,1986,18,1,2,13,"170640104119174528","195989125409701600","199048205189194240","233783344403748000","238301249925067680","256758503374182784","272353944632959808","294355554689639424","322817322149739584","338396231123685888","344177108331154112","366413148727567360","384427547237049344",310,65,"NaN"
"1",132,1986,18,1,8,24,"170640104119174528","195989125409701600","199048205189194240","233783344403748000","238301249925067680","256758503374182784","272353944632959808","294355554689639424","322817322149739584","340899173332862144","348398750218085376","366413148727567360","384427547237049344",310,20,"NaN"
"1",133,1980,8,1,0,41,"177278983130079040","195989125409701600","211676172808577664","230085323916156160","246273830535844160","265558700123921408","276645962474267488","294355554689639424","322817322149739584","334385939886474816","358118711995039424","376133110504521408","394147509014003392",291,206,"NaN"
"1",133,1980,8,1,18,25,"177278983130079040","195989125409701600","211676172808577664","230085323916156160","246273830535844160","265558700123921408","276645962474267488","294355554689639424","322817322149739584","331494091256860096","358118711995039424","366413148727567360","384427547237049344",291,31,"NaN"
"1",133,1980,8,1,9,13,"177278983130079040","195989125409701600","211676172808577664","230085323916156160","246273830535844160","265558700123921408","276645962474267488","294355554689639424","322817322149739584","338396231123685888","344177108331154112","366413148727567360","384427547237049344",291,65,"NaN"
"1",134,1980,17,?,10,31,"162905773240309920","195989125409701600","214472078291289088","229588338617292128","237368859608199328","262849166012993376","283434613164984288","304075516466593472","322817322149739584","335240893369980352","348398750218085376","376133110504521408","384427547237049344",397,171,"NaN"
"1",134,1980,27,?,20,61,"171486320073672704","195989125409701600","212727397536463264","226271879283861312","237368859608199328","264969876814526432","283434613164984288","304075516466593472","322817322149739584","335240893369980352","348398750218085376","376133110504521408","384427547237049344",375,171,"NaN"
"1",135,1980,4,?,5,68,"172386180725635040","195989125409701600","199932688995347296","223644972761570048","237368859608199328","266791016326323552","283434613164984288","304075516466593472","322817322149739584","335240893369980352","348398750218085376","376133110504521408","384427547237049344",394,171,"NaN"
"1",136,1970,3,?,2,24,"170294553429414496","195989125409701600","199932688995347296","225983133517113408","237368859608199328","268504160269489664","279437087237855968","304075516466593472","322817322149739584","340899173332862144","348398750218085376","366413148727567360","384427547237049344",382,20,"NaN"
"1",136,1970,3,?,60,61,"170294553429414496","195989125409701600","199932688995347296","225983133517113408","237368859608199328","268504160269489664","279437087237855968","304075516466593472","322817322149739584","335240893369980352","348398750218085376","376133110504521408","384427547237049344",382,171,"NaN"
"1",137,1970,9,1,11,13,"176677597367835904","195989125409701600","200880599668047392","226830808540601504","237368859608199328","263256551022122912","279437087237855968","304075516466593472","322817322149739584","338396231123685888","344177108331154112","366413148727567360","384427547237049344",381,65,"NaN"
"1",137,1970,9,1,16,22,"176677597367835904","195989125409701600","200880599668047392","226830808540601504","237368859608199328","263256551022122912","279437087237855968","304075516466593472","322817322149739584","325527819293806784","358118711995039424","366413148727567360","384427547237049344",381,23,"NaN"
